415.27	4.0755	118.80	0.0084175	23.429	26.860	121.91	33.680	42.294	311.86	0.48520	2.0397e-05	0.026530	
415.27	4.1255	120.27	0.0083149	23.428	26.859	121.80	33.682	42.299	311.85	0.48518	2.0397e-05	0.026531	
415.27	4.1755	121.73	0.0082146	23.428	26.858	121.70	33.683	42.304	311.83	0.48516	2.0397e-05	0.026533	
415.27	4.2255	123.20	0.0081168	23.427	26.857	121.60	33.685	42.309	311.82	0.48515	2.0398e-05	0.026535	
415.27	4.2755	124.67	0.0080212	23.426	26.856	121.50	33.686	42.314	311.81	0.48513	2.0398e-05	0.026536	
415.27	4.3255	126.14	0.0079279	23.425	26.855	121.40	33.687	42.319	311.80	0.48511	2.0398e-05	0.026538	
415.27	4.3755	127.61	0.0078367	23.425	26.854	121.30	33.689	42.324	311.78	0.48510	2.0399e-05	0.026540	
415.27	4.4255	129.07	0.0077475	23.424	26.853	121.21	33.690	42.329	311.77	0.48508	2.0399e-05	0.026541	
415.27	4.4755	130.54	0.0076604	23.423	26.851	121.11	33.691	42.334	311.76	0.48506	2.0399e-05	0.026543	
415.27	4.5255	132.01	0.0075751	23.422	26.850	121.02	33.693	42.339	311.75	0.48505	2.0399e-05	0.026545	
415.27	4.5755	133.48	0.0074917	23.422	26.849	120.93	33.694	42.345	311.74	0.48503	2.0400e-05	0.026546	
415.27	4.6255	134.95	0.0074102	23.421	26.848	120.83	33.695	42.350	311.72	0.48501	2.0400e-05	0.026548	
415.27	4.6755	136.42	0.0073303	23.420	26.847	120.74	33.697	42.355	311.71	0.48500	2.0400e-05	0.026550	
415.27	4.7255	137.89	0.0072522	23.419	26.846	120.65	33.698	42.360	311.70	0.48498	2.0401e-05	0.026551	
415.27	4.7755	139.36	0.0071757	23.419	26.845	120.56	33.700	42.365	311.69	0.48496	2.0401e-05	0.026553	
415.27	4.8255	140.83	0.0071008	23.418	26.844	120.47	33.701	42.370	311.67	0.48495	2.0401e-05	0.026555	
415.27	4.8755	142.30	0.0070274	23.417	26.843	120.39	33.702	42.375	311.66	0.48493	2.0402e-05	0.026556	
415.27	4.9255	143.77	0.0069555	23.416	26.842	120.30	33.704	42.380	311.65	0.48491	2.0402e-05	0.026558	
415.27	4.9755	145.24	0.0068851	23.416	26.841	120.21	33.705	42.386	311.64	0.48489	2.0402e-05	0.026560	
415.27	5.0255	146.71	0.0068160	23.415	26.840	120.13	33.706	42.391	311.63	0.48488	2.0403e-05	0.026561	
415.27	5.0755	148.18	0.0067484	23.414	26.839	120.05	33.708	42.396	311.61	0.48486	2.0403e-05	0.026563	
415.27	5.1255	149.66	0.0066820	23.413	26.838	119.96	33.709	42.401	311.60	0.48484	2.0403e-05	0.026565	
415.27	5.1755	151.13	0.0066169	23.413	26.837	119.88	33.711	42.406	311.59	0.48483	2.0404e-05	0.026566	
415.27	5.2255	152.60	0.0065531	23.412	26.836	119.80	33.712	42.411	311.58	0.48481	2.0404e-05	0.026568	
415.27	5.2755	154.07	0.0064904	23.411	26.835	119.72	33.713	42.416	311.56	0.48479	2.0404e-05	0.026570	
415.27	5.3255	155.55	0.0064290	23.410	26.834	119.64	33.715	42.421	311.55	0.48478	2.0405e-05	0.026571	
415.27	5.3755	157.02	0.0063687	23.410	26.833	119.56	33.716	42.427	311.54	0.48476	2.0405e-05	0.026573	
415.27	5.4255	158.49	0.0063095	23.409	26.832	119.48	33.717	42.432	311.53	0.48474	2.0405e-05	0.026575	
415.27	5.4755	159.96	0.0062514	23.408	26.831	119.40	33.719	42.437	311.52	0.48473	2.0406e-05	0.026576	
415.27	5.5255	161.44	0.0061943	23.407	26.830	119.32	33.720	42.442	311.50	0.48471	2.0406e-05	0.026578	
415.27	5.5755	162.91	0.0061383	23.406	26.829	119.25	33.721	42.447	311.49	0.48469	2.0406e-05	0.026580	
415.27	5.6255	164.39	0.0060832	23.406	26.828	119.17	33.723	42.452	311.48	0.48468	2.0407e-05	0.026581	
415.27	5.6755	165.86	0.0060292	23.405	26.827	119.09	33.724	42.458	311.47	0.48466	2.0407e-05	0.026583	
415.27	5.7255	167.33	0.0059761	23.404	26.826	119.02	33.726	42.463	311.45	0.48464	2.0407e-05	0.026585	
415.27	5.7755	168.81	0.0059238	23.403	26.825	118.95	33.727	42.468	311.44	0.48462	2.0408e-05	0.026586	
415.27	5.8255	170.28	0.0058725	23.403	26.824	118.87	33.728	42.473	311.43	0.48461	2.0408e-05	0.026588	
415.27	5.8755	171.76	0.0058221	23.402	26.823	118.80	33.730	42.478	311.42	0.48459	2.0408e-05	0.026590	
415.27	5.9255	173.23	0.0057725	23.401	26.822	118.73	33.731	42.483	311.41	0.48457	2.0409e-05	0.026591	
415.27	5.9755	174.71	0.0057238	23.400	26.821	118.66	33.732	42.488	311.39	0.48456	2.0409e-05	0.026593	
415.27	6.0255	176.19	0.0056758	23.400	26.820	118.58	33.734	42.494	311.38	0.48454	2.0409e-05	0.026595	
415.27	6.0755	177.66	0.0056286	23.399	26.819	118.51	33.735	42.499	311.37	0.48452	2.0410e-05	0.026596	
415.27	6.1255	179.14	0.0055823	23.398	26.818	118.44	33.737	42.504	311.36	0.48450	2.0410e-05	0.026598	
415.27	6.1755	180.62	0.0055366	23.397	26.817	118.37	33.738	42.509	311.35	0.48449	2.0410e-05	0.026600	
415.27	6.2255	182.09	0.0054917	23.397	26.816	118.31	33.739	42.514	311.33	0.48447	2.0411e-05	0.026602	
415.27	6.2755	183.57	0.0054475	23.396	26.814	118.24	33.741	42.520	311.32	0.48445	2.0411e-05	0.026603	
415.27	6.3255	185.05	0.0054040	23.395	26.813	118.17	33.742	42.525	311.31	0.48444	2.0411e-05	0.026605	
415.27	6.3755	186.52	0.0053612	23.394	26.812	118.10	33.743	42.530	311.30	0.48442	2.0412e-05	0.026607	
415.27	6.4255	188.00	0.0053191	23.394	26.811	118.03	33.745	42.535	311.28	0.48440	2.0412e-05	0.026608	
415.27	6.4755	189.48	0.0052776	23.393	26.810	117.97	33.746	42.540	311.27	0.48438	2.0412e-05	0.026610	
415.27	6.5255	190.96	0.0052367	23.392	26.809	117.90	33.748	42.545	311.26	0.48437	2.0413e-05	0.026612	
